batter_mlb_player_id,batter_name_last_first,year,total_pa,total_hr,hr_last_year,hr_two_years_ago,hr_three_years_ago,batting_avg_last_year,batting_avg_two_years_ago,batting_avg_three_years_ago,slg_last_year,slg_two_years_ago,slg_three_years_ago,obp_last_year,obp_two_years_ago,obp_three_years_ago,max_ev_last_year,max_ev_two_years_ago,max_ev_three_years_ago,avg_ev_last_year,avg_ev_two_years_ago,avg_ev_three_years_ago,avg_la_last_year,avg_la_two_years_ago,avg_la_three_years_ago,strikeout_rate_last_year,strikeout_rate_two_years_ago,strikeout_rate_three_years_ago,walk_rate_last_year,walk_rate_two_years_ago,walk_rate_three_years_ago
649966,"Urias, Luis",2024,109,4,3,16,23,0.16,0.2055084745762712,0.21631205673758866,0.24571428571428572,0.3474576271186441,0.38652482269503546,0.33714285714285713,0.3347457627118644,0.3404255319148936,105.8530502319336,109.69928741455078,111.49079895019531,84.94502639770508,87.13753951961995,87.8299101673106,14.702797370483575,18.077267461703254,13.92102675770641,0.2342857142857143,0.2097457627118644,0.20567375886524822,0.12,0.1059322033898305,0.10638297872340426
621438,"Taylor, Tyrone",2024,344,7,10,17,12,0.2222222222222222,0.21481481481481482,0.22304832713754646,0.42386831275720166,0.4074074074074074,0.41263940520446096,0.2674897119341564,0.28641975308641976,0.31970260223048325,108.9639892578125,109.27918243408203,110.77314758300781,87.42701724424201,87.80033627185193,88.56464626478112,17.767464699465677,16.64993016350837,15.846642967080697,0.22633744855967078,0.2518518518518518,0.21933085501858737,0.03292181069958848,0.05432098765432099,0.07063197026022305
657656,"Laureano, Ramon",2024,309,11,9,13,14,0.2004950495049505,0.1906005221932115,0.2222222222222222,0.3316831683168317,0.3394255874673629,0.3994708994708995,0.30445544554455445,0.28720626631853785,0.31746031746031744,112.6774673461914,110.16999816894531,112.0661392211914,87.75267069098933,88.68282373286476,87.94950273214293,12.852738343402196,14.856978108875515,11.940697845043653,0.28217821782178215,0.27154046997389036,0.25925925925925924,0.08168316831683169,0.06527415143603134,0.07142857142857142
641680,"Heim, Jonah",2024,491,13,18,16,10,0.23694779116465864,0.20444444444444446,0.1824561403508772,0.40160642570281124,0.36,0.3333333333333333,0.3152610441767068,0.29777777777777775,0.23859649122807017,110.29727935791016,112.41834259033203,108.96162414550781,89.20478887531712,89.08317983991623,86.76372125716436,17.253249191548214,16.918331136213286,15.335449361198005,0.19076305220883535,0.19333333333333333,0.20350877192982456,0.07630522088353414,0.09111111111111111,0.05263157894736842
571448,"Arenado, Nolan",2024,631,16,26,30,34,0.24546952224052718,0.26418152350081037,0.23410852713178296,0.4233937397034596,0.4813614262560778,0.4542635658914729,0.30971993410214166,0.3549432739059968,0.30387596899224806,110.2628173828125,111.42493438720703,110.60546875,88.77758898520622,88.81535995765388,88.99650252054609,16.94826341850376,21.71188211927885,20.03286636008748,0.16639209225700163,0.1166936790923825,0.14883720930232558,0.05930807248764415,0.07941653160453808,0.06511627906976744
663898,"Rodgers, Brendan",2024,538,13,4,13,15,0.23958333333333334,0.24096385542168675,0.26506024096385544,0.359375,0.37005163511187605,0.43855421686746987,0.3125,0.3253012048192771,0.327710843373494,111.00235748291016,112.17980194091797,111.8425521850586,88.28252596013687,89.96759624124688,88.76371706859788,4.787914120966065,4.603160236300639,6.153064690054968,0.21354166666666666,0.1738382099827883,0.20240963855421687,0.057291666666666664,0.07917383820998279,0.04578313253012048
622534,"Margot, Manuel",2024,343,4,4,4,10,0.24404761904761904,0.2541436464088398,0.23160173160173161,0.3482142857142857,0.34806629834254144,0.3484848484848485,0.30952380952380953,0.32320441988950277,0.30952380952380953,111.4724349975586,110.44039154052734,109.63612365722656,87.28668191451435,87.86683459068412,87.3195163861127,10.036157648650835,8.814303643696814,10.393383217949262,0.1636904761904762,0.1878453038674033,0.15151515151515152,0.05357142857142857,0.06353591160220995,0.07575757575757576
527038,"Flores, Wilmer",2024,241,4,23,19,18,0.25386313465783666,0.19966722129783693,0.23394495412844038,0.45474613686534215,0.34442595673876875,0.39908256880733944,0.35320088300220753,0.3144758735440932,0.3348623853211009,108.72199249267578,108.26084899902344,109.67781829833984,86.35929320579352,87.77639579772949,88.60544148914849,22.03558599770199,20.7007410066389,18.01000512571755,0.1390728476821192,0.1713810316139767,0.12844036697247707,0.08830022075055188,0.09650582362728785,0.09403669724770643
502671,"Goldschmidt, Paul",2024,648,22,25,35,31,0.2338235294117647,0.2751159196290572,0.2614475627769572,0.3897058823529412,0.500772797527048,0.45790251107828656,0.3573529411764706,0.4034003091190108,0.36336779911373707,111.72943115234375,112.34935760498047,112.15827941894531,91.25514200144801,90.79669036232465,92.55036226908366,12.811186591355964,15.746265457704734,17.10977799500756,0.23676470588235293,0.21638330757341576,0.20088626292466766,0.11911764705882352,0.1205564142194745,0.09601181683899557
671277,"Garcia, Luis",2024,526,18,9,7,6,0.24740124740124741,0.2632978723404255,0.23170731707317074,0.3575883575883576,0.39095744680851063,0.3943089430894309,0.30145530145530147,0.2925531914893617,0.27235772357723576,110.02287292480469,113.35652160644531,109.59688568115234,88.15303496246726,86.94158223515304,86.7648497025172,4.413555153962319,5.308202955964621,4.056397825945169,0.12474012474012475,0.22340425531914893,0.17479674796747968,0.05405405405405406,0.026595744680851064,0.04065040650406504
641598,"Garver, Mitch",2024,430,15,19,10,13,0.23460410557184752,0.1813953488372093,0.21810699588477367,0.4340175953079179,0.35348837209302325,0.4403292181069959,0.36656891495601174,0.29767441860465116,0.35802469135802467,113.16149139404297,111.41320037841797,111.77852630615234,89.99551806940097,88.9317283073481,92.3068785460099,20.532533480045952,18.36814445132104,18.991479833245926,0.2404692082111437,0.24651162790697675,0.29218106995884774,0.12316715542521994,0.10697674418604651,0.12757201646090535
641658,"Hampson, Garrett",2024,229,0,3,2,11,0.24206349206349206,0.18584070796460178,0.21544715447154472,0.3333333333333333,0.26991150442477874,0.34959349593495936,0.34523809523809523,0.2831858407079646,0.2845528455284553,108.51931762695312,106.9554672241211,107.03407287597656,83.41889720357906,83.343038710995,83.74611614723882,10.414581054145364,7.1173449098200035,12.310265957890355,0.26587301587301587,0.27876106194690264,0.23983739837398374,0.09126984126984126,0.09292035398230089,0.06300813008130081
641487,"Crawford, J.P.",2024,451,9,19,6,9,0.22291993720565148,0.208955223880597,0.24635568513119532,0.3673469387755102,0.2885572139303483,0.3396501457725947,0.37676609105180536,0.3383084577114428,0.336734693877551,110.07850646972656,109.26061248779297,110.45624542236328,87.58220336396815,84.61365537298695,85.59675681421305,15.08979376938176,8.472359755957449,9.336567594055285,0.19623233908948196,0.13266998341625208,0.1661807580174927,0.14599686028257458,0.11276948590381426,0.08309037900874636
608701,"Refsnyder, Rob",2024,304,11,1,6,2,0.2074688796680498,0.2655367231638418,0.21656050955414013,0.26556016597510373,0.4293785310734463,0.29936305732484075,0.3651452282157676,0.384180790960452,0.3248407643312102,106.8438949584961,109.90557861328125,110.9814224243164,86.7581202151278,89.92384645288641,89.19337755203247,11.439291288359144,13.057183207706972,9.32261680483818,0.1908713692946058,0.2598870056497175,0.25477707006369427,0.13692946058091288,0.0847457627118644,0.10828025477707007
621035,"Taylor, Chris",2024,246,4,15,10,20,0.21052631578947367,0.19690265486725664,0.22241379310344828,0.3736842105263158,0.33185840707964603,0.38275862068965516,0.31842105263157894,0.3008849557522124,0.3413793103448276,110.76056671142578,108.45633697509766,110.67987060546875,85.9346832025831,86.629611546876,87.40566601864127,21.196634917824625,20.08969251158052,16.571677226513668,0.32894736842105265,0.35398230088495575,0.28793103448275864,0.09736842105263158,0.09292035398230089,0.10517241379310345
680777,"Jeffers, Ryan",2024,465,21,14,7,14,0.23652694610778444,0.1864406779661017,0.18088737201365188,0.41916167664670656,0.326271186440678,0.3651877133105802,0.36227544910179643,0.2838983050847458,0.2696245733788396,117.35311126708984,113.24754333496094,111.2190170288086,88.93667860366591,87.2628288269043,88.91826990263367,16.018400402706884,16.793685721556347,14.036835846696615,0.27844311377245506,0.2627118644067797,0.36860068259385664,0.09580838323353294,0.09745762711864407,0.07508532423208192
657757,"Sheets, Gavin",2024,498,10,10,15,11,0.18421052631578946,0.22195121951219512,0.2247191011235955,0.30116959064327486,0.3780487804878049,0.4550561797752809,0.2631578947368421,0.2951219512195122,0.3258426966292135,109.533447265625,109.67010498046875,112.80653381347656,88.11513353830361,88.43110278534563,90.40794032073218,16.886043664681385,14.596870539474711,11.672096028800839,0.19298245614035087,0.2097560975609756,0.21910112359550563,0.07602339181286549,0.06585365853658537,0.0898876404494382
664238,"Moore, Dylan",2024,439,10,7,6,12,0.18181818181818182,0.18253968253968253,0.15915119363395225,0.37575757575757573,0.3134920634920635,0.29442970822281167,0.30303030303030304,0.3611111111111111,0.27586206896551724,109.04486846923828,110.52037811279297,110.25458526611328,89.03460534770836,86.35859512560296,85.4471741109281,21.39785203933088,20.773384676738218,19.776148288401664,0.3393939393939394,0.2976190476190476,0.29442970822281167,0.09696969696969697,0.12698412698412698,0.10610079575596817
500743,"Rojas, Miguel",2024,337,6,5,6,9,0.21513002364066194,0.21936758893280633,0.24304267161410018,0.29314420803782504,0.30039525691699603,0.35992578849721707,0.28841607565011823,0.28063241106719367,0.3209647495361781,108.6602783203125,109.12952423095703,109.43272399902344,86.65087491140525,85.92529471445891,85.95279905129382,10.454991211433978,10.034248864129365,11.269771535340167,0.11347517730496454,0.12055335968379446,0.137291280148423,0.061465721040189124,0.04940711462450593,0.0686456400742115
519203,"Rizzo, Anthony",2024,375,8,12,32,22,0.21666666666666667,0.1918819188191882,0.21428571428571427,0.3357142857142857,0.4114391143911439,0.3797909407665505,0.3261904761904762,0.33025830258302585,0.34146341463414637,110.57225036621094,113.28404235839844,115.1926498413086,89.85387401304384,89.13178626807542,89.87355357924899,17.573405140880123,19.308019892931025,14.810542394395718,0.23095238095238096,0.1863468634686347,0.15156794425087108,0.08095238095238096,0.0959409594095941,0.08710801393728224
605204,"Davis, J.D.",2024,157,4,18,12,5,0.2199630314232902,0.21703296703296704,0.24285714285714285,0.3659889094269871,0.36538461538461536,0.37142857142857144,0.32532347504621073,0.33791208791208793,0.38095238095238093,111.27586364746094,112.71582794189453,111.91483306884766,91.06968245635161,92.3549514539314,89.68784102718386,7.814549563816181,12.27096486195094,13.226301859404925,0.27911275415896486,0.33516483516483514,0.3238095238095238,0.09426987060998152,0.1043956043956044,0.10952380952380952
519317,"Stanton, Giancarlo",2024,457,27,24,31,35,0.17274939172749393,0.1870824053452116,0.24048442906574394,0.3795620437956204,0.40979955456570155,0.45501730103806226,0.26763990267639903,0.29398663697104677,0.35294117647058826,119.4792251586914,119.8384780883789,122.21350860595703,93.2673867878161,94.96285521938773,95.10109824484044,12.529611260849771,10.81258383129826,10.278156263774939,0.30170316301703165,0.3051224944320713,0.27162629757785467,0.09002433090024331,0.10690423162583519,0.10726643598615918
641857,"McMahon, Ryan",2024,638,20,23,20,23,0.2128,0.21775544388609716,0.2255892255892256,0.3824,0.36683417085427134,0.398989898989899,0.32,0.32663316582914576,0.3282828282828283,113.22511291503906,113.71562957763672,111.47415924072266,90.50064350234138,91.32316445153776,90.15011734763782,9.63601272129971,10.70120954106065,14.23733065763372,0.3168,0.2646566164154104,0.2474747474747475,0.1056,0.10050251256281408,0.09595959595959595
592626,"Pederson, Joc",2024,442,23,15,23,18,0.20047732696897375,0.24186046511627907,0.21205821205821207,0.3556085918854415,0.4604651162790698,0.3762993762993763,0.33890214797136037,0.3488372093023256,0.3097713097713098,116.62342834472656,112.82027435302734,113.58226013183594,91.90824153942376,92.58776122965712,90.3930914190751,15.15024888583861,14.368083786034415,13.792360461181431,0.21241050119331742,0.23255813953488372,0.24324324324324326,0.12171837708830549,0.09069767441860466,0.08108108108108109
592178,"Bryant, Kris",2024,155,2,10,5,25,0.20958083832335328,0.27071823204419887,0.23367697594501718,0.32934131736526945,0.4198895027624309,0.42439862542955326,0.31137724550898205,0.3756906077348066,0.3487972508591065,108.75689697265625,107.875244140625,110.3878173828125,85.67043921043133,84.95144291630497,88.1563229811819,14.405729624282184,13.49593851213102,15.051165271668058,0.20359281437125748,0.14917127071823205,0.23195876288659795,0.08383233532934131,0.09392265193370165,0.09965635738831616
656811,"O'Hearn, Ryan",2024,492,15,14,1,9,0.273224043715847,0.2191780821917808,0.20866141732283464,0.453551912568306,0.2945205479452055,0.3425196850393701,0.31693989071038253,0.2876712328767123,0.2677165354330709,109.733642578125,110.51927185058594,110.55171203613281,91.70957175297524,91.54394461891867,90.75887775992204,11.692416661432874,12.987451269169046,14.294804487237986,0.22404371584699453,0.2465753424657534,0.2795275590551181,0.03551912568306011,0.0547945205479452,0.051181102362204724
596146,"Kepler, Max",2024,397,8,24,9,19,0.23217922606924643,0.19775280898876405,0.18518518518518517,0.4317718940936864,0.30337078651685395,0.36213991769547327,0.3319755600814664,0.31685393258426964,0.3004115226337449,111.68601989746094,113.849853515625,110.79492950439453,91.91196014767601,89.099344353003,89.60268803386506,14.730394007793317,11.192043167721778,16.23611243208683,0.2158859470468432,0.14831460674157304,0.19753086419753085,0.09164969450101833,0.10786516853932585,0.102880658436214
