release_speed,spin_rate,horizontal_break,induced_vertical_break,pitch_type,pitch_type_category
86.79679870605469,2569.7900390625,6.243345260620117,0.5059890151023865,Slider,Breaking Ball
89.5374984741211,1432.5400390625,-2.7126011848449707,0.01996651105582714,Splitter,Offspeed
97.66477966308594,2314.3125,-9.721235275268555,13.158430099487305,Fastball,Fastball
99.30000305175781,2298.929931640625,-2.0969793796539307,14.35496711730957,Fastball,Fastball
99.15280151367188,2395.5400390625,-2.060819387435913,17.552841186523438,Fastball,Fastball
92.99690246582031,2398.10009765625,1.9687623977661133,5.565750598907471,Cutter,Fastball
88.31639862060547,1136.030029296875,-8.338706016540527,12.422553062438965,Splitter,Offspeed
90.80500030517578,2422.9599609375,2.3211915493011475,8.494693756103516,Cutter,Fastball
98.73970031738281,2101.389892578125,-15.203438758850098,3.9723122119903564,Sinker,Fastball
92.66169738769531,1497.9300537109375,-14.719589233398438,2.073695659637451,Splitter,Offspeed
87.54239654541016,1602.989990234375,-6.598568916320801,7.224303245544434,Splitter,Offspeed
96.99410247802734,2309.340087890625,-4.757721900939941,16.783981323242188,Fastball,Fastball
88.76940155029297,2334.159912109375,2.1882386207580566,5.379645347595215,Cutter,Fastball
87.931396484375,2380.139892578125,0.9167806506156921,6.156765460968018,Cutter,Fastball
95.1865005493164,2224.989990234375,-4.2753119468688965,18.092117309570312,Fastball,Fastball
86.01180267333984,1524.0699462890625,-12.166027069091797,5.587372303009033,Splitter,Offspeed
95.94239807128906,2095.510009765625,-6.465702056884766,13.143577575683594,Fastball,Fastball
96.34779357910156,2258.022216796875,-6.485441207885742,14.69552993774414,Fastball,Fastball
98.1229019165039,2212.570068359375,-6.604635238647461,11.0597562789917,Fastball,Fastball
97.53160095214844,2263.330078125,-1.2246497869491577,15.251252174377441,Fastball,Fastball
90.05030059814453,1405.3800048828125,-8.428759574890137,3.1345152854919434,Splitter,Offspeed
96.47760009765625,2223.64990234375,-5.6043829917907715,15.602083206176758,Fastball,Fastball
90.72810363769531,2283.2900390625,5.049980640411377,6.005379676818848,Cutter,Fastball
96.65010070800781,2009.030029296875,-1.2943522930145264,12.892311096191406,Fastball,Fastball
93.03700256347656,2214.570068359375,-5.26822566986084,16.561492919921875,Fastball,Fastball
85.66840362548828,2248.989990234375,4.147658348083496,1.701191782951355,Cutter,Fastball
98.49349975585938,2331.050048828125,1.1437093019485474,13.237541198730469,Fastball,Fastball
83.9573974609375,2589.2900390625,6.99724817276001,-7.6804633140563965,Slider,Breaking Ball
94.97570037841797,2177.669921875,-5.569301128387451,15.302825927734375,Fastball,Fastball
98.17120361328125,2328.630615234375,-4.72825288772583,16.280471801757812,Fastball,Fastball
89.41548156738281,1515.3682861328125,-4.305875301361084,1.2407995462417603,Splitter,Offspeed
96.3207015991211,2316.090087890625,-8.544290542602539,14.712698936462402,Fastball,Fastball
96.19100189208984,2344.35009765625,0.18228253722190857,15.295658111572266,Fastball,Fastball
94.00409698486328,327.6759948730469,-13.174571990966797,10.603334426879883,Sinker,Fastball
98.22709655761719,2476.60009765625,-2.540811538696289,14.793367385864258,Fastball,Fastball
97.03019714355469,2026.3499755859375,-18.965747833251953,9.40196418762207,Sinker,Fastball
96.63999938964844,2260.080078125,0.36846494674682617,12.939607620239258,Fastball,Fastball
89.23782348632812,1116.715576171875,-7.202699661254883,1.0017365217208862,Splitter,Offspeed
94.2061996459961,2537.830078125,3.3954639434814453,6.170180320739746,Cutter,Fastball
92.05339813232422,1337.3199462890625,-3.632205009460449,0.9370123744010925,Splitter,Offspeed
85.3906021118164,2225.030029296875,4.070024013519287,3.682197332382202,Cutter,Fastball
85.57959747314453,1245.6400146484375,-7.664392948150635,2.5581092834472656,Splitter,Offspeed
85.8561019897461,1025.5400390625,-7.255908012390137,-0.14900162816047668,Splitter,Offspeed
91.57479858398438,1474.5400390625,-2.989044189453125,-0.3403492271900177,Splitter,Offspeed
96.96320343017578,2195.449951171875,-1.5165932178497314,13.039737701416016,Fastball,Fastball
83.01689910888672,2585.56005859375,8.086116790771484,-7.891157150268555,Slider,Breaking Ball
98.4020004272461,2422.169921875,-4.4656081199646,16.755104064941406,Fastball,Fastball
97.06379699707031,2337.260009765625,-3.265523910522461,8.927820205688477,Fastball,Fastball
92.47010040283203,2374.919921875,2.9197897911071777,5.585845947265625,Cutter,Fastball
89.21299743652344,2440.159912109375,5.39603328704834,0.9893051385879517,Cutter,Fastball
89.59770202636719,1618.050048828125,-9.377161979675293,-0.5375878214836121,Sinker,Fastball
96.13639831542969,2329.31005859375,-1.9802725315093994,13.676899909973145,Fastball,Fastball
91.1135025024414,1852.8199462890625,-5.01365852355957,14.646037101745605,Fastball,Fastball
84.59089660644531,2164.8798828125,5.975071907043457,7.311993598937988,Cutter,Fastball
96.4009780883789,2159.842529296875,-5.552720546722412,15.649616241455078,Fastball,Fastball
